"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
pre_esophageal_temperature_max_c_01_07,pre_temperature,,text,pre_esophageal_temperature_max_c,,,,,,,,,,,,,
pre_servo_set_max_c_01_07,pre_temperature,,text,pre_servo_set_max_c,,,,,,,,,,,,,
pre_cardio_date_01_08,pre_cardiovascular,,text,pre_cardio_date,,,,,,,,,,,,,
pre_cardio_time_01_08,pre_cardiovascular,,text,pre_cardio_time,,,,,,,,,,,,,
pre_cardio_systolic_blood_pressure_mmhg_01_08,pre_cardiovascular,,text,pre_cardio_systolic_blood_pressure_mmhg,,,,,,,,,,,,,
pre_cardio_diastolic_blood_pressure_mmhg_01_08,pre_cardiovascular,,text,pre_cardio_diastolic_blood_pressure_mmhg,,,,,,,,,,,,,
pre_cardio_heart_rate_bpm_01_08,pre_cardiovascular,,text,pre_cardio_heart_rate_bpm,,,,,,,,,,,,,
pre_cardio_volume_expand_01_08,pre_cardiovascular,,yesno,pre_cardio_volume_expand,,,,,,,,,,,,,
pre_cardio_inotropic_agent_01_08,pre_cardiovascular,,yesno,pre_cardio_inotropic_agent,,,,,,,,,,,,,
pre_cardio_blood_transfusion_01_08,pre_cardiovascular,,yesno,pre_cardio_blood_transfusion,,,,,,,,,,,,,
pre_cardio_platelets_01_08,pre_cardiovascular,,yesno,pre_cardio_platelets,,,,,,,,,,,,,
pre_positive_culture_01_09,pre_infection,,yesno,pre_positive_culture,,,,,,,,,,,,,
pre_positive_culture_src_01_09,pre_infection,,radio,pre_positive_culture_src,"1, blood | 2, csf",positiveCultureSrc,,,,,,,,,,,
pre_positive_culture_date_01_09,pre_infection,,text,pre_positive_culture_date,,,,,,,,,,,,,
pre_positive_culture_time_01_09,pre_infection,,text,pre_positive_culture_time,,,,,,,,,,,,,
pre_positive_culture_organism_code1_01_09,pre_infection,,dropdown,pre_positive_culture_organism_code1,"1, Other; Code to be assigned | 2, Staphylococcus sp. | 3, Staphylococcus aureus | 4, Staphylococcus epidermidis | 5, Staphylococcus sp. Unknown, coag -neg | 6, Micrococcus sp. | 7, Streptococcus sp. (includes Enterococcus) | 8, Streptococcus viridans | 9, Streptococcus Group A | 10, Streptococcus Group B | 11, Streptococcus Group G | 12, Streptococcus pneumoniae | 13, Streptococcus Group D | 14, Streptococcus Group D faecum | 15, Streptococcus Group D faecalis | 16, Bacillus sp. | 17, Listeria sp. | 18, Listeria monocytogenes | 19, Escherichia coli | 20, Salmonella sp | 21, Shigella sp. | 22, Citrobacter sp. | 23, Klebsiella sp. | 24, Enterobacter sp. | 25, Enterobacter cloacae | 26, Serratia sp. | 27, Serratia marcescens | 28, Proteus sp. | 29, Providencia sp. | 30, Pseudomonas sp. | 31, Pseudomonas aeruginosa | 32, Pseudomonas cepacia | 33, Acinetobacter antiratus | 34, Herellea vaginicola | 35, Bacteroides sp. | 36, Clostridia sp. | 37, Fusobacterium nucleatum | 38, Peptococcus sp. | 39, Peptostreptococcus sp. | 40, Propionibacterium sp. | 41, Corynebacterium sp. | 42, Streptocbacillus sp. | 43, Treponema sp. | 44, Treponema pallidum (Syphilis) | 45, Neisseria sp. | 46, Neisseria gonorrhoeae | 47, Hemophilus sp. | 48, Hemophilus influenzae | 49, Hemophilus vaginalis | 50, Other Bacteria; Code to be assigned | 51, Meningococcus meningitis | 52, Other Antigen; Code to be assigned | 53, Aspergillus fumigatus | 54, Aspergillus sp. | 55, Candida sp. | 56, Candida albicans | 57, Candida parapsilosis | 58, Torulopsis glabrata | 59, Alternaria sp. | 60, Auroebasidium sp. | 61, Cladsporium sp. | 62, Rhodotorula sp. | 63, Saccharomyces sp. (yeast) | 64, Malassezia fur fur | 65, Other Fungi; Code to be assigned | 66, CMV | 67, Coxsackie | 68, Herpes | 69, Hepatitis | 70, HIV | 71, RSV | 72, Rotavirus | 73, Rubella | 74, Toxoplasmosis hominis | 75, Mycoplasma | 76, Ureaplasma urealyticum | 77, Para Influenza | 78, Other Virus; Code to be assigned",positiveCultureOrganism,,,,,,,,,,,
pre_positive_culture_organism_code2_01_09,pre_infection,,dropdown,pre_positive_culture_organism_code2,"1, Other; Code to be assigned | 2, Staphylococcus sp. | 3, Staphylococcus aureus | 4, Staphylococcus epidermidis | 5, Staphylococcus sp. Unknown, coag -neg | 6, Micrococcus sp. | 7, Streptococcus sp. (includes Enterococcus) | 8, Streptococcus viridans | 9, Streptococcus Group A | 10, Streptococcus Group B | 11, Streptococcus Group G | 12, Streptococcus pneumoniae | 13, Streptococcus Group D | 14, Streptococcus Group D faecum | 15, Streptococcus Group D faecalis | 16, Bacillus sp. | 17, Listeria sp. | 18, Listeria monocytogenes | 19, Escherichia coli | 20, Salmonella sp | 21, Shigella sp. | 22, Citrobacter sp. | 23, Klebsiella sp. | 24, Enterobacter sp. | 25, Enterobacter cloacae | 26, Serratia sp. | 27, Serratia marcescens | 28, Proteus sp. | 29, Providencia sp. | 30, Pseudomonas sp. | 31, Pseudomonas aeruginosa | 32, Pseudomonas cepacia | 33, Acinetobacter antiratus | 34, Herellea vaginicola | 35, Bacteroides sp. | 36, Clostridia sp. | 37, Fusobacterium nucleatum | 38, Peptococcus sp. | 39, Peptostreptococcus sp. | 40, Propionibacterium sp. | 41, Corynebacterium sp. | 42, Streptocbacillus sp. | 43, Treponema sp. | 44, Treponema pallidum (Syphilis) | 45, Neisseria sp. | 46, Neisseria gonorrhoeae | 47, Hemophilus sp. | 48, Hemophilus influenzae | 49, Hemophilus vaginalis | 50, Other Bacteria; Code to be assigned | 51, Meningococcus meningitis | 52, Other Antigen; Code to be assigned | 53, Aspergillus fumigatus | 54, Aspergillus sp. | 55, Candida sp. | 56, Candida albicans | 57, Candida parapsilosis | 58, Torulopsis glabrata | 59, Alternaria sp. | 60, Auroebasidium sp. | 61, Cladsporium sp. | 62, Rhodotorula sp. | 63, Saccharomyces sp. (yeast) | 64, Malassezia fur fur | 65, Other Fungi; Code to be assigned | 66, CMV | 67, Coxsackie | 68, Herpes | 69, Hepatitis | 70, HIV | 71, RSV | 72, Rotavirus | 73, Rubella | 74, Toxoplasmosis hominis | 75, Mycoplasma | 76, Ureaplasma urealyticum | 77, Para Influenza | 78, Other Virus; Code to be assigned",positiveCultureOrganism,,,,,,,,,,,
pre_positive_culture_organism_code3_01_09,pre_infection,,dropdown,pre_positive_culture_organism_code3,"1, Other; Code to be assigned | 2, Staphylococcus sp. | 3, Staphylococcus aureus | 4, Staphylococcus epidermidis | 5, Staphylococcus sp. Unknown, coag -neg | 6, Micrococcus sp. | 7, Streptococcus sp. (includes Enterococcus) | 8, Streptococcus viridans | 9, Streptococcus Group A | 10, Streptococcus Group B | 11, Streptococcus Group G | 12, Streptococcus pneumoniae | 13, Streptococcus Group D | 14, Streptococcus Group D faecum | 15, Streptococcus Group D faecalis | 16, Bacillus sp. | 17, Listeria sp. | 18, Listeria monocytogenes | 19, Escherichia coli | 20, Salmonella sp | 21, Shigella sp. | 22, Citrobacter sp. | 23, Klebsiella sp. | 24, Enterobacter sp. | 25, Enterobacter cloacae | 26, Serratia sp. | 27, Serratia marcescens | 28, Proteus sp. | 29, Providencia sp. | 30, Pseudomonas sp. | 31, Pseudomonas aeruginosa | 32, Pseudomonas cepacia | 33, Acinetobacter antiratus | 34, Herellea vaginicola | 35, Bacteroides sp. | 36, Clostridia sp. | 37, Fusobacterium nucleatum | 38, Peptococcus sp. | 39, Peptostreptococcus sp. | 40, Propionibacterium sp. | 41, Corynebacterium sp. | 42, Streptocbacillus sp. | 43, Treponema sp. | 44, Treponema pallidum (Syphilis) | 45, Neisseria sp. | 46, Neisseria gonorrhoeae | 47, Hemophilus sp. | 48, Hemophilus influenzae | 49, Hemophilus vaginalis | 50, Other Bacteria; Code to be assigned | 51, Meningococcus meningitis | 52, Other Antigen; Code to be assigned | 53, Aspergillus fumigatus | 54, Aspergillus sp. | 55, Candida sp. | 56, Candida albicans | 57, Candida parapsilosis | 58, Torulopsis glabrata | 59, Alternaria sp. | 60, Auroebasidium sp. | 61, Cladsporium sp. | 62, Rhodotorula sp. | 63, Saccharomyces sp. (yeast) | 64, Malassezia fur fur | 65, Other Fungi; Code to be assigned | 66, CMV | 67, Coxsackie | 68, Herpes | 69, Hepatitis | 70, HIV | 71, RSV | 72, Rotavirus | 73, Rubella | 74, Toxoplasmosis hominis | 75, Mycoplasma | 76, Ureaplasma urealyticum | 77, Para Influenza | 78, Other Virus; Code to be assigned",positiveCultureOrganism,,,,,,,,,,,
pre_antibiotics_01_09,pre_infection,,yesno,pre_antibiotics,,,,,,,,,,,,,
pre_antibiotics_code1_01_09,pre_infection,,dropdown,pre_antibiotics_code1,"1, Ampicillin | 2, Carbenicillin | 3, Oxacillin | 4, Penicillin G | 5, Piperacillin | 6, Ticarcillin | 7, Mexlocillin | 8, Methicillin | 9, Nafcillin | 10, Cephalothin | 11, Cefazolin (Kefzol) | 12, Cefotaxime (Claforan) | 13, Cefoxitin | 14, Moxalactam | 15, Ceftazadime (Fortaz) | 16, Ceftriaxone (Rocephin) | 17, Ceftizoxime | 18, Cefuroxime | 19, Cefotetan | 20, Amikacin | 21, Gentamicin | 22, Kanamycin | 23, Tobramycin | 24, Amphotericin B | 25, Flucytosine (5FC) | 26, Vancomycin | 27, Vidarabine | 28, Bactrim | 29, Chloramphenicol (Chloromycetin) | 30, Oral Nystatin | 31, Clindamycin | 32, Erythromycin (IV) | 33, Fluconazole | 34, Imipenem | 35, Metronidazole | 36, Aztreonam | 37, Acyclovir | 38, Ganciclovir | 39, Ribavirin (Aerosol) | 40, Zidovuldine (AZT) | 41, Other",antibiotics,,,,,,,,,,,
pre_antibiotics_code2_01_09,pre_infection,,dropdown,pre_antibiotics_code2,"1, Ampicillin | 2, Carbenicillin | 3, Oxacillin | 4, Penicillin G | 5, Piperacillin | 6, Ticarcillin | 7, Mexlocillin | 8, Methicillin | 9, Nafcillin | 10, Cephalothin | 11, Cefazolin (Kefzol) | 12, Cefotaxime (Claforan) | 13, Cefoxitin | 14, Moxalactam | 15, Ceftazadime (Fortaz) | 16, Ceftriaxone (Rocephin) | 17, Ceftizoxime | 18, Cefuroxime | 19, Cefotetan | 20, Amikacin | 21, Gentamicin | 22, Kanamycin | 23, Tobramycin | 24, Amphotericin B | 25, Flucytosine (5FC) | 26, Vancomycin | 27, Vidarabine | 28, Bactrim | 29, Chloramphenicol (Chloromycetin) | 30, Oral Nystatin | 31, Clindamycin | 32, Erythromycin (IV) | 33, Fluconazole | 34, Imipenem | 35, Metronidazole | 36, Aztreonam | 37, Acyclovir | 38, Ganciclovir | 39, Ribavirin (Aerosol) | 40, Zidovuldine (AZT) | 41, Other",antibiotics,,,,,,,,,,,
pre_antibiotics_code3_01_09,pre_infection,,dropdown,pre_antibiotics_code3,"1, Ampicillin | 2, Carbenicillin | 3, Oxacillin | 4, Penicillin G | 5, Piperacillin | 6, Ticarcillin | 7, Mexlocillin | 8, Methicillin | 9, Nafcillin | 10, Cephalothin | 11, Cefazolin (Kefzol) | 12, Cefotaxime (Claforan) | 13, Cefoxitin | 14, Moxalactam | 15, Ceftazadime (Fortaz) | 16, Ceftriaxone (Rocephin) | 17, Ceftizoxime | 18, Cefuroxime | 19, Cefotetan | 20, Amikacin | 21, Gentamicin | 22, Kanamycin | 23, Tobramycin | 24, Amphotericin B | 25, Flucytosine (5FC) | 26, Vancomycin | 27, Vidarabine | 28, Bactrim | 29, Chloramphenicol (Chloromycetin) | 30, Oral Nystatin | 31, Clindamycin | 32, Erythromycin (IV) | 33, Fluconazole | 34, Imipenem | 35, Metronidazole | 36, Aztreonam | 37, Acyclovir | 38, Ganciclovir | 39, Ribavirin (Aerosol) | 40, Zidovuldine (AZT) | 41, Other",antibiotics,,,,,,,,,,,
pre_other_med_target_date_01_10,pre_other_medicine,,text,pre_other_med_target_date,,,,,,,,,,,,,
pre_other_med_target_time_01_10,pre_other_medicine,,text,pre_other_med_target_time,,,,,,,,,,,,,
pre_anticonvulsants_01_10,pre_other_medicine,,radio,pre_anticonvulsants,"1, Topiramate (Topamax) | 2, Phenobarbital | 3, Lorazepam (Ativan) | 4, Phenytoin (Dilantin) | 5, Paraldehyde | 6, Levetiracetam (Keppra) | 7, Pyridoxine (Vitamin B6) | 8, Bumetanide (Bumex) | 9, Pentobarbital | 10, Other",anticonvulsants,,,,,,,,,,,
pre_anticonvulsants1_01_10,pre_other_medicine,,radio,pre_anticonvulsants1,"1, Topiramate (Topamax) | 2, Phenobarbital | 3, Lorazepam (Ativan) | 4, Phenytoin (Dilantin) | 5, Paraldehyde | 6, Levetiracetam (Keppra) | 7, Pyridoxine (Vitamin B6) | 8, Bumetanide (Bumex) | 9, Pentobarbital | 10, Other",anticonvulsants,,,,,,,,,,,
pre_anticonvulsants2_01_10,pre_other_medicine,,radio,pre_anticonvulsants2,"1, Topiramate (Topamax) | 2, Phenobarbital | 3, Lorazepam (Ativan) | 4, Phenytoin (Dilantin) | 5, Paraldehyde | 6, Levetiracetam (Keppra) | 7, Pyridoxine (Vitamin B6) | 8, Bumetanide (Bumex) | 9, Pentobarbital | 10, Other",anticonvulsants,,,,,,,,,,,
pre_anticonvulsants3_01_10,pre_other_medicine,,radio,pre_anticonvulsants3,"1, Topiramate (Topamax) | 2, Phenobarbital | 3, Lorazepam (Ativan) | 4, Phenytoin (Dilantin) | 5, Paraldehyde | 6, Levetiracetam (Keppra) | 7, Pyridoxine (Vitamin B6) | 8, Bumetanide (Bumex) | 9, Pentobarbital | 10, Other",anticonvulsants,,,,,,,,,,,
pre_analgesics_sedatives1_01_10,pre_other_medicine,,radio,pre_analgesics_sedatives1,"1, Morphine | 2, Chloral hydrate | 3, Fentanyl | 4, Midazolam (Versed) | 5, Phenobarbital | 6, Other | 7, Ativan",analgesics,,,,,,,,,,,
pre_analgesics_sedatives2_01_10,pre_other_medicine,,radio,pre_analgesics_sedatives2,"1, Morphine | 2, Chloral hydrate | 3, Fentanyl | 4, Midazolam (Versed) | 5, Phenobarbital | 6, Other | 7, Ativan",analgesics,,,,,,,,,,,
pre_analgesics_sedatives3_01_10,pre_other_medicine,,radio,pre_analgesics_sedatives3,"1, Morphine | 2, Chloral hydrate | 3, Fentanyl | 4, Midazolam (Versed) | 5, Phenobarbital | 6, Other | 7, Ativan",analgesics,,,,,,,,,,,
pre_antipyretics1_01_10,pre_other_medicine,,radio,pre_antipyretics1,"1, Acetaminophen | 2, Ibuprofen",antipyretics,,,,,,,,,,,
pre_antipyretics2_01_10,pre_other_medicine,,radio,pre_antipyretics2,"1, Acetaminophen | 2, Ibuprofen",antipyretics,,,,,,,,,,,
pre_antipyretics3_01_10,pre_other_medicine,,radio,pre_antipyretics3,"1, Acetaminophen | 2, Ibuprofen",antipyretics,,,,,,,,,,,
pre_paralytics1_01_10,pre_other_medicine,,radio,pre_paralytics1,"1, Pancuronium | 2, Vecuronium | 3, Other",paralytics,,,,,,,,,,,
pre_paralytics2_01_10,pre_other_medicine,,radio,pre_paralytics2,"1, Pancuronium | 2, Vecuronium | 3, Other",paralytics,,,,,,,,,,,
pre_paralytics3_01_10,pre_other_medicine,,radio,pre_paralytics3,"1, Pancuronium | 2, Vecuronium | 3, Other",paralytics,,,,,,,,,,,
pre_other_med_fluid_intake_cc_per_kg_01_10,pre_other_medicine,,text,pre_other_med_fluid_intake_cc_per_kg,,,,,,,,,,,,,
pre_other_med_urine_output_cc_per_kg_01_10,pre_other_medicine,,text,pre_other_med_urine_output_cc_per_kg,,,,,,,,,,,,,
pre_head_sonogram_01_11,pre_imaging_report,,yesno,pre_head_sonogram,,,,,,,,,,,,,
pre_head_sonogram_date_01_11,pre_imaging_report,,text,pre_head_sonogram_date,,,,,,,,,,,,,
pre_head_sonogram_time_01_11,pre_imaging_report,,text,pre_head_sonogram_time,,,,,,,,,,,,,
pre_head_sonogram_result1_01_11,pre_imaging_report,,radio,pre_head_sonogram_result1,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
pre_head_sonogram_result2_01_11,pre_imaging_report,,radio,pre_head_sonogram_result2,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
pre_head_sonogram_result3_01_11,pre_imaging_report,,radio,pre_head_sonogram_result3,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
pre_head_sonogram_result4_01_11,pre_imaging_report,,radio,pre_head_sonogram_result4,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
pre_head_sonogram_result5_01_11,pre_imaging_report,,radio,pre_head_sonogram_result5,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
pre_head_sonogram_result6_01_11,pre_imaging_report,,radio,pre_head_sonogram_result6,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
pre_head_sonogram_result7_01_11,pre_imaging_report,,radio,pre_head_sonogram_result7,"1, normal | 2, increased cerebral echogenicity/density | 3, increased thalamic/basal ganglia echogenicity/density | 4, germinal matrix hemorrhage | 5, intraventricular hemorrhage | 6, posterior fossa hemorrhage | 7, intraparenchymal hemorrhage | 8, subarachnoid hemorrhage | 9, subdural hemorrhage | 10, calcifications | 11, loss of gray/white matter differentiation | 12, ventriculomegaly | 13, porencephaly | 14, PVL | 15, abnormal cerebral signal intensity; focal | 16, abnormal cerebral signal intensity; diffuse | 17, abnormal signal intensity; gray matter | 18, abnormal signal intensity; white matter | 19, abnormal basal ganglia/thalamic signal intensity | 20, abnormal cerebeliar signal intensity | 21, abnormal brainstem signal intensity | 22, infarction | 23, cerebral atrophy | 24, saggital sinus thrombosis | 25, congenital malformation | 26, other | 27, edema",imaging,,,,,,,,,,,
